booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,,amount,discount,date_of_booking
974,8380,Stayed,2022-01-11,2022-01-12,1,44,,1624,343,2022-01-11
850,13601,Stayed,2022-01-11,2022-01-12,1,750,,3054,801,2022-01-11
463,21052,Stayed,2022-01-11,2022-01-12,1,263,,2014,426,2022-01-11
966,21694,No Show,2022-01-13,2022-01-14,1,574,,2404,508,2022-01-11
431,24838,Stayed,2022-01-11,2022-01-12,1,62,,2209,468,2022-01-11
706,28584,Cancelled,2022-01-13,2022-01-14,1,448,,2209,486,2022-01-11
956,39744,Cancelled,2022-01-15,2022-01-16,1,203,,2924,743,2022-01-11
351,45412,Stayed,2022-01-11,2022-01-12,1,331,,2599,550,2022-01-11
650,45644,Stayed,2022-01-11,2022-01-13,1,50,,5977,1265,2022-01-11
185,53022,No Show,2022-01-11,2022-01-12,1,691,,1856,0,2022-01-11
877,67726,Stayed,2022-01-11,2022-01-12,1,288,,3769,798,2022-01-11
56,71382,Stayed,2022-01-12,2022-01-14,1,486,,4287,943,2022-01-11
992,72674,Stayed,2022-01-11,2022-01-14,1,594,,11384,2987,2022-01-11
530,75070,Cancelled,2022-01-11,2022-01-12,1,37,,1884,398,2022-01-11
97,77745,Cancelled,2022-03-05,2022-03-08,1,86,,9859,2086,2022-01-11
98,77745,Cancelled,2022-03-11,2022-03-14,1,86,,9859,2086,2022-01-11
228,78264,Cancelled,2022-01-14,2022-01-15,1,299,,3509,772,2022-01-11
796,81775,Cancelled,2022-01-20,2022-01-21,1,704,,2534,536,2022-01-11
973,86742,Stayed,2022-01-11,2022-01-12,2,44,,3962,1005,2022-01-11
361,92904,Stayed,2022-01-11,2022-01-12,1,205,,2924,618,2022-01-11
538,105510,Stayed,2022-01-15,2022-01-16,1,449,,2783,589,2022-01-11
338,114013,Cancelled,2022-03-09,2022-03-11,1,296,,6692,1416,2022-01-11
339,114013,Cancelled,2022-03-07,2022-03-09,1,296,,6757,1430,2022-01-11
459,116791,Cancelled,2022-01-12,2022-01-13,1,116,,1689,358,2022-01-11
927,135873,Stayed,2022-01-11,2022-01-12,1,217,,1559,409,2022-01-11
210,137492,Stayed,2022-01-11,2022-01-12,1,635,,1754,371,2022-01-11
297,143338,Stayed,2022-01-11,2022-01-12,1,170,,1949,413,2022-01-11
996,162418,Stayed,2022-01-12,2022-01-13,1,751,,4029,853,2022-01-11
239,188854,Stayed,2022-01-11,2022-01-12,1,315,,3509,743,2022-01-11
802,189822,Stayed,2022-01-12,2022-01-13,1,586,,1689,372,2022-01-11
59,192162,Cancelled,2022-01-16,2022-01-17,1,153,,2144,453,2022-01-11
997,195264,Cancelled,2022-01-12,2022-01-13,1,751,,4289,908,2022-01-11
742,7282,Stayed,2022-01-13,2022-01-14,1,459,,2469,523,2022-01-12
715,13378,Cancelled,2022-01-25,2022-01-26,1,417,,1732,366,2022-01-12
81,17746,Cancelled,2022-01-26,2022-01-28,1,245,,6620,1400,2022-01-12
860,18527,Stayed,2022-02-21,2022-02-23,1,226,,4807,0,2022-01-12
382,20597,Cancelled,2022-02-02,2022-02-06,1,135,,11955,3035,2022-01-12
800,28143,Stayed,2022-01-22,2022-01-28,1,666,,18712,4116,2022-01-12
801,28143,Stayed,2022-01-22,2022-01-25,1,666,,8576,1887,2022-01-12
523,30963,Stayed,2022-01-13,2022-01-14,1,305,,2209,468,2022-01-12
855,38733,Cancelled,2022-03-03,2022-03-07,1,136,,21055,4454,2022-01-12
350,45412,Stayed,2022-01-12,2022-01-13,1,331,,2404,508,2022-01-12
976,45445,Stayed,2022-01-12,2022-01-13,1,777,,1884,479,2022-01-12
511,46697,No Show,2022-01-13,2022-01-14,1,33,,2209,468,2022-01-12
443,50900,Cancelled,2022-01-12,2022-01-13,1,313,,2729,601,2022-01-12
694,78454,Cancelled,2022-01-13,2022-01-14,1,364,,2014,426,2022-01-12
732,78454,No Show,2022-01-12,2022-01-13,1,417,,2032,430,2022-01-12
617,87764,Stayed,2022-01-12,2022-01-13,1,653,,1754,446,2022-01-12
618,87764,Cancelled,2022-01-12,2022-01-13,1,653,,1754,446,2022-01-12
726,93144,Cancelled,2022-01-14,2022-01-15,1,417,,1732,381,2022-01-12
806,97682,Cancelled,2022-01-15,2022-01-18,1,628,,5214,1103,2022-01-12
881,107187,Stayed,2022-01-12,2022-01-13,1,800,,3704,783,2022-01-12
564,108169,Cancelled,2022-01-20,2022-01-21,1,207,,1949,413,2022-01-12
357,119314,Cancelled,2022-01-16,2022-01-17,1,92,,2404,508,2022-01-12
336,119466,Cancelled,2022-01-13,2022-01-14,1,301,,3379,858,2022-01-12
725,125141,Cancelled,2022-01-14,2022-01-15,1,417,,1732,366,2022-01-12
485,138579,Cancelled,2022-01-15,2022-01-21,6,3,,91962,20231,2022-01-12
939,140493,No Show,2022-01-12,2022-01-13,1,162,,2487,526,2022-01-12
722,142186,Stayed,2022-01-15,2022-01-16,1,417,,1732,366,2022-01-12
422,163779,Stayed,2022-01-12,2022-01-13,1,441,,3119,660,2022-01-12
593,168886,Cancelled,2022-01-14,2022-01-15,1,523,,2404,508,2022-01-12
267,182461,Cancelled,2022-01-16,2022-01-18,1,31,,9747,2474,2022-01-12
804,186338,Cancelled,2022-01-23,2022-01-25,2,628,,8445,1786,2022-01-12
229,188854,Cancelled,2022-01-12,2022-01-13,1,299,,2924,618,2022-01-12
305,189707,Cancelled,2022-01-13,2022-01-15,1,73,,5717,1210,2022-01-12
130,191775,Stayed,2022-01-16,2022-01-17,1,84,,2079,440,2022-01-12
736,16173,Cancelled,2022-01-18,2022-01-19,1,365,,1494,0,2022-01-13
372,20154,Stayed,2022-01-13,2022-01-14,1,668,,3184,673,2022-01-13
269,33978,Stayed,2022-01-15,2022-01-16,1,884,,4874,1073,2022-01-13
301,34654,Stayed,2022-01-16,2022-01-17,1,73,,2209,468,2022-01-13
825,35857,Stayed,2022-01-13,2022-01-16,1,140,,14621,3216,2022-01-13
469,49431,Stayed,2022-01-13,2022-01-14,1,21,,2469,523,2022-01-13
303,53976,Stayed,2022-01-14,2022-01-15,1,73,,2209,468,2022-01-13
94,62595,Cancelled,2022-01-27,2022-01-30,2,944,,21212,5385,2022-01-13
868,66504,Stayed,2022-01-14,2022-01-17,1,267,,16766,3546,2022-01-13
151,77179,Stayed,2022-01-13,2022-01-14,1,106,,2469,523,2022-01-13
104,78626,Stayed,2022-01-13,2022-01-14,1,837,,3444,728,2022-01-13
150,82881,Stayed,2022-02-13,2022-02-15,1,106,,6627,1403,2022-01-13
442,111950,Stayed,2022-01-13,2022-01-14,1,313,,2729,578,2022-01-13
477,138882,Stayed,2022-01-13,2022-01-15,1,29,,3442,728,2022-01-13
937,140493,No Show,2022-01-13,2022-01-14,1,162,,2371,502,2022-01-13
938,140493,Cancelled,2022-01-13,2022-01-14,2,162,,4826,1021,2022-01-13
74,140507,Cancelled,2022-01-17,2022-01-18,2,583,,5327,1128,2022-01-13
296,143338,Stayed,2022-01-13,2022-01-14,1,170,,2404,508,2022-01-13
392,151526,Cancelled,2022-01-14,2022-01-15,1,147,,3704,941,2022-01-13
969,171124,Cancelled,2022-01-22,2022-01-23,1,569,,2729,578,2022-01-13
430,177670,Stayed,2022-01-13,2022-01-14,1,62,,1754,371,2022-01-13
304,189707,Stayed,2022-01-13,2022-01-15,1,73,,5717,1210,2022-01-13
441,7936,Stayed,2022-01-14,2022-01-15,1,313,,2729,578,2022-01-14
737,8066,Cancelled,2022-01-14,2022-01-15,1,365,,1949,0,2022-01-14
746,12781,Stayed,2022-01-14,2022-01-15,1,489,,3119,660,2022-01-14
901,23250,Stayed,2022-01-14,2022-01-15,1,500,,2014,426,2022-01-14
596,23806,Cancelled,2022-01-15,2022-01-16,1,399,,2209,561,2022-01-14
717,28914,Stayed,2022-01-20,2022-01-21,1,417,,1732,381,2022-01-14
591,33493,Stayed,2022-01-14,2022-01-15,2,523,,4157,880,2022-01-14
699,33945,Cancelled,2022-01-20,2022-01-22,1,58,,5457,1155,2022-01-14
302,34654,Stayed,2022-01-15,2022-01-16,1,73,,2209,468,2022-01-14
117,35354,Stayed,2022-01-15,2022-01-19,1,597,,10270,2173,2022-01-14
429,40035,Stayed,2022-01-14,2022-01-15,1,62,,2014,426,2022-01-14
428,48935,Cancelled,2022-01-15,2022-01-16,1,62,,1949,429,2022-01-14
723,50869,Stayed,2022-01-14,2022-01-15,1,417,,2900,614,2022-01-14
327,56558,Stayed,2022-01-14,2022-01-15,1,439,,3574,756,2022-01-14
636,61921,Cancelled,2022-01-15,2022-01-16,1,346,,2209,468,2022-01-14
540,62101,Stayed,2022-01-14,2022-01-15,1,449,,2192,464,2022-01-14
328,66097,Cancelled,2022-01-14,2022-01-15,1,439,,3574,908,2022-01-14
795,81775,Stayed,2022-01-20,2022-01-21,1,704,,2144,453,2022-01-14
333,84259,Stayed,2022-01-14,2022-01-15,1,301,,3379,858,2022-01-14
279,85562,Stayed,2022-01-14,2022-01-15,1,473,,2664,563,2022-01-14
990,87768,Stayed,2022-01-15,2022-01-17,1,594,,5330,1128,2022-01-14
816,106307,Stayed,2022-01-14,2022-01-15,2,862,,2795,592,2022-01-14
592,113889,Stayed,2022-01-14,2022-01-15,1,523,,2079,440,2022-01-14
509,119112,Cancelled,2022-01-21,2022-01-22,1,33,,2144,453,2022-01-14
226,121464,Stayed,2022-01-14,2022-01-15,1,299,,3509,743,2022-01-14
886,121674,Stayed,2022-01-14,2022-01-16,1,117,,10917,2310,2022-01-14
522,127661,Stayed,2022-01-14,2022-01-21,1,305,,14551,3078,2022-01-14
26,127850,Cancelled,2022-01-14,2022-01-15,1,88,,1905,403,2022-01-14
46,127850,Stayed,2022-01-14,2022-01-15,1,194,,2404,508,2022-01-14
386,128782,Cancelled,2022-01-14,2022-01-15,1,129,,3249,688,2022-01-14
563,130031,Stayed,2022-01-14,2022-01-15,1,207,,1949,413,2022-01-14
539,135460,Stayed,2022-01-14,2022-01-15,1,449,,2522,534,2022-01-14
478,138882,Cancelled,2022-01-14,2022-01-15,1,29,,2339,495,2022-01-14
935,140493,No Show,2022-01-16,2022-01-17,3,162,,6915,1463,2022-01-14
749,143237,Cancelled,2022-01-29,2022-01-30,1,522,,2599,550,2022-01-14
223,162144,Stayed,2022-01-15,2022-01-17,1,299,,6497,1429,2022-01-14
923,163001,Stayed,2022-01-14,2022-01-15,1,670,,1819,385,2022-01-14
972,165241,Cancelled,2022-01-14,2022-01-16,1,44,,4677,1187,2022-01-14
260,172006,Stayed,2022-01-14,2022-01-15,1,883,,3752,794,2022-01-14
614,178405,Stayed,2022-01-18,2022-01-19,1,653,,2274,481,2022-01-14
21,193036,Cancelled,2022-02-08,2022-02-12,1,88,,12100,2560,2022-01-14
724,196588,Stayed,2022-01-14,2022-01-15,1,417,,2734,579,2022-01-14
165,6989,Stayed,2022-01-15,2022-01-16,1,554,,2209,468,2022-01-15
287,15445,Cancelled,2022-01-18,2022-01-19,1,397,,4744,1003,2022-01-15
399,23806,No Show,2022-01-15,2022-01-16,1,366,,1495,317,2022-01-15
643,32837,Stayed,2022-01-16,2022-01-17,1,176,,2209,468,2022-01-15
828,40151,Stayed,2022-01-15,2022-01-17,1,932,,3247,824,2022-01-15
421,43523,Cancelled,2022-01-15,2022-01-16,1,396,,2989,658,2022-01-15
505,60515,Cancelled,2022-01-22,2022-01-23,1,33,,2079,440,2022-01-15
349,63032,Stayed,2022-01-15,2022-01-16,1,331,,2404,508,2022-01-15
460,67664,Cancelled,2022-01-15,2022-01-16,1,116,,1884,415,2022-01-15
484,68127,Stayed,2022-01-15,2022-01-16,1,3,,2339,495,2022-01-15
238,69769,Stayed,2022-01-18,2022-01-19,1,315,,3119,660,2022-01-15
227,72807,Cancelled,2022-01-15,2022-01-16,1,299,,3249,825,2022-01-15
375,74653,Stayed,2022-01-15,2022-01-16,1,716,,3444,758,2022-01-15
605,96563,Stayed,2022-01-15,2022-01-16,1,131,,2274,481,2022-01-15
671,99316,Stayed,2022-01-20,2022-01-23,1,239,,7391,1563,2022-01-15
93,119500,Stayed,2022-01-15,2022-01-16,1,944,,1702,360,2022-01-15
674,120625,Stayed,2022-01-15,2022-01-16,1,239,,2058,436,2022-01-15
905,129376,Cancelled,2022-01-15,2022-01-16,1,261,,2404,529,2022-01-15
198,139720,Cancelled,2022-01-20,2022-01-22,1,888,,6627,1458,2022-01-15
936,140493,No Show,2022-01-15,2022-01-16,2,162,,5364,1135,2022-01-15
919,143977,Stayed,2022-01-15,2022-01-16,2,965,,4027,853,2022-01-15
920,143977,Cancelled,2022-01-15,2022-01-16,2,965,,4027,886,2022-01-15
615,145744,Cancelled,2022-01-15,2022-01-16,1,653,,2339,495,2022-01-15
585,151502,Cancelled,2022-01-15,2022-01-16,1,955,,2339,495,2022-01-15
476,163241,Cancelled,2022-01-17,2022-01-18,1,29,,2014,426,2022-01-15
510,171636,Cancelled,2022-01-21,2022-01-22,1,33,,2079,440,2022-01-15
601,171784,Stayed,2022-01-15,2022-01-16,1,848,,2664,563,2022-01-15
33,172653,Cancelled,2022-01-15,2022-01-16,1,859,,1689,358,2022-01-15
20,193036,Cancelled,2022-02-10,2022-02-13,1,88,,9075,1920,2022-01-15
73,3580,Stayed,2022-01-17,2022-01-19,1,583,,4677,990,2022-01-16
557,10453,Cancelled,2022-01-26,2022-01-28,1,207,,3637,800,2022-01-16
529,13091,Stayed,2022-01-16,2022-01-17,1,37,,1624,343,2022-01-16
692,14755,Stayed,2022-01-16,2022-01-17,1,364,,1429,303,2022-01-16
286,15445,Cancelled,2022-01-18,2022-01-19,1,397,,4744,1003,2022-01-16
681,21854,Cancelled,2022-01-16,2022-01-17,2,77,,4004,847,2022-01-16
23,42387,Stayed,2022-01-22,2022-01-24,1,88,,4802,1016,2022-01-16
131,47942,Stayed,2022-01-16,2022-01-17,1,84,,1689,372,2022-01-16
86,50628,Stayed,2022-01-19,2022-01-20,1,56,,3704,941,2022-01-16
693,51987,Cancelled,2022-01-16,2022-01-17,1,364,,1754,371,2022-01-16
803,64904,Stayed,2022-01-21,2022-01-22,1,628,,2427,534,2022-01-16
266,64956,Stayed,2022-01-18,2022-01-19,1,31,,3899,825,2022-01-16
146,65660,Stayed,2022-01-17,2022-01-21,1,975,,7145,1572,2022-01-16
225,72807,Stayed,2022-01-16,2022-01-17,1,299,,2924,743,2022-01-16
558,77525,Stayed,2022-01-21,2022-01-22,1,207,,1819,385,2022-01-16
562,77525,Cancelled,2022-01-21,2022-01-22,1,207,,1949,413,2022-01-16
72,79348,Stayed,2022-01-16,2022-01-17,1,107,,2989,633,2022-01-16
989,87768,Stayed,2022-01-17,2022-01-20,1,594,,9887,2510,2022-01-16
991,87768,Cancelled,2022-01-17,2022-01-21,1,594,,13151,3339,2022-01-16
871,100139,Stayed,2022-01-16,2022-01-18,1,234,,8447,1858,2022-01-16
954,114490,Stayed,2022-01-16,2022-01-17,1,203,,2339,495,2022-01-16
118,119500,Stayed,2022-01-16,2022-01-17,1,597,,2555,540,2022-01-16
827,125092,Stayed,2022-01-16,2022-01-17,1,932,,1559,330,2022-01-16
231,143969,Stayed,2022-01-16,2022-01-18,1,299,,5977,1265,2022-01-16
849,146588,Stayed,2022-01-17,2022-01-18,1,750,,2859,605,2022-01-16
248,162144,Cancelled,2022-01-16,2022-01-17,1,557,,2989,633,2022-01-16
38,169327,Stayed,2022-01-20,2022-01-22,1,232,,6482,1372,2022-01-16
502,171636,Stayed,2022-01-21,2022-01-22,1,33,,2079,528,2022-01-16
224,188854,Cancelled,2022-01-17,2022-01-18,1,299,,3249,688,2022-01-16
58,192162,Stayed,2022-01-16,2022-01-17,1,153,,2339,594,2022-01-16
483,7121,Stayed,2022-01-18,2022-01-19,1,3,,2079,458,2022-01-17
561,11404,Cancelled,2022-01-19,2022-01-20,1,207,,1819,400,2022-01-17
495,19536,Stayed,2022-01-28,2022-01-29,1,33,,2079,440,2022-01-17
513,19536,Cancelled,2022-01-28,2022-01-29,1,33,,2079,440,2022-01-17
600,29619,Stayed,2022-01-18,2022-01-19,1,848,,2534,536,2022-01-17
264,29885,Stayed,2022-01-17,2022-01-18,1,565,,4354,921,2022-01-17
129,35610,Stayed,2022-01-17,2022-01-18,1,84,,2079,440,2022-01-17
662,40671,Stayed,2022-01-21,2022-01-22,1,241,,1949,413,2022-01-17
404,42551,Stayed,2022-01-18,2022-01-19,1,375,,1884,398,2022-01-17
462,53934,Cancelled,2022-01-18,2022-01-19,1,263,,2274,481,2022-01-17
710,67277,Stayed,2022-01-20,2022-01-22,1,448,,4872,1031,2022-01-17
980,72253,Cancelled,2022-02-13,2022-02-14,1,677,,3054,646,2022-01-17
876,75121,Cancelled,2022-01-20,2022-01-22,1,288,,9812,2076,2022-01-17
278,82622,Stayed,2022-01-17,2022-01-18,1,473,,2729,693,2022-01-17
857,88774,Stayed,2022-01-17,2022-01-19,2,538,,31585,6681,2022-01-17
745,89579,Stayed,2022-01-18,2022-01-19,1,489,,3444,728,2022-01-17
680,113889,Stayed,2022-01-18,2022-01-19,1,77,,2178,461,2022-01-17
92,117605,Stayed,2022-01-17,2022-01-18,2,944,,3461,733,2022-01-17
54,127850,Cancelled,2022-01-21,2022-01-22,1,486,,2469,523,2022-01-17
145,133399,Stayed,2022-01-20,2022-01-25,1,975,,10719,2358,2022-01-17
177,137492,Stayed,2022-01-17,2022-01-18,1,820,,2339,495,2022-01-17
295,143338,Stayed,2022-01-17,2022-01-18,1,170,,2014,426,2022-01-17
475,163241,Stayed,2022-01-18,2022-01-19,1,29,,2014,426,2022-01-17
164,163441,Stayed,2022-01-19,2022-01-20,1,554,,2209,468,2022-01-17
243,188854,Cancelled,2022-01-17,2022-01-18,1,315,,3054,646,2022-01-17
922,190240,Stayed,2022-01-17,2022-01-18,1,670,,1689,429,2022-01-17
720,191576,Stayed,2022-01-17,2022-01-18,1,417,,2018,427,2022-01-17
550,8353,Cancelled,2022-01-21,2022-01-22,1,13,,1949,413,2022-01-18
711,13378,Stayed,2022-02-14,2022-02-15,1,417,,1732,366,2022-01-18
571,13959,Stayed,2022-01-20,2022-01-24,1,629,,8637,1827,2022-01-18
934,14623,Cancelled,2022-01-18,2022-01-19,1,162,,2726,576,2022-01-18
771,15656,Cancelled,2022-02-27,2022-03-01,1,997,,10267,2606,2022-01-18
413,16292,Stayed,2022-01-21,2022-01-22,1,579,,2404,508,2022-01-18
116,35354,Stayed,2022-01-19,2022-01-20,1,597,,2796,592,2022-01-18
101,37423,Stayed,2022-01-18,2022-01-19,1,86,,2102,444,2022-01-18
912,37981,Cancelled,2022-01-19,2022-01-20,1,59,,2274,501,2022-01-18
755,41471,Stayed,2022-01-18,2022-01-19,1,522,,2144,453,2022-01-18
759,41471,Cancelled,2022-01-19,2022-01-20,1,323,,2664,586,2022-01-18
760,41471,Cancelled,2022-01-18,2022-01-19,1,323,,2469,523,2022-01-18
507,51987,Stayed,2022-01-19,2022-01-20,1,33,,2144,453,2022-01-18
456,55143,Cancelled,2022-01-18,2022-01-22,1,74,,10717,2267,2022-01-18
84,69750,Stayed,2022-01-24,2022-01-25,1,56,,3704,783,2022-01-18
87,69750,Cancelled,2022-01-18,2022-01-19,1,56,,3314,701,2022-01-18
508,81637,Stayed,2022-01-18,2022-01-19,1,33,,1949,429,2022-01-18
184,87218,Cancelled,2022-01-21,2022-01-24,12,691,,83538,18379,2022-01-18
549,87679,Stayed,2022-01-19,2022-01-21,1,13,,3117,685,2022-01-18
635,87764,No Show,2022-01-19,2022-01-20,1,346,,1754,371,2022-01-18
68,92309,Cancelled,2022-01-18,2022-01-19,1,250,,2079,0,2022-01-18
398,95174,Stayed,2022-01-19,2022-01-20,1,366,,2092,442,2022-01-18
837,107726,Stayed,2022-01-19,2022-01-21,1,306,,9812,2158,2022-01-18
838,107726,No Show,2022-01-19,2022-01-21,1,306,,9812,2158,2022-01-18
320,123932,Stayed,2022-01-18,2022-01-19,1,142,,3899,825,2022-01-18
847,125127,No Show,2022-01-18,2022-01-19,1,329,,6174,1359,2022-01-18
102,128513,Stayed,2022-01-18,2022-01-19,1,86,,2050,520,2022-01-18
858,132971,Stayed,2022-01-19,2022-01-21,1,804,,9097,2001,2022-01-18
71,138055,Stayed,2022-01-18,2022-01-19,1,107,,3249,825,2022-01-18
293,143338,Stayed,2022-01-19,2022-01-20,1,170,,2209,468,2022-01-18
294,143338,Stayed,2022-01-18,2022-01-19,1,170,,2209,468,2022-01-18
426,154248,Cancelled,2022-01-19,2022-01-20,1,62,,2144,453,2022-01-18
967,162727,Stayed,2022-01-21,2022-01-22,1,574,,2664,586,2022-01-18
548,165031,Cancelled,2022-01-22,2022-01-23,1,13,,2209,468,2022-01-18
200,166969,Cancelled,2022-01-20,2022-01-21,1,699,,4029,853,2022-01-18
408,181599,Stayed,2022-01-23,2022-01-25,2,960,,6360,1399,2022-01-18
52,190191,Stayed,2022-01-22,2022-01-24,1,486,,4287,943,2022-01-18
53,190191,Stayed,2022-01-19,2022-01-21,1,486,,4157,914,2022-01-18
673,6284,Cancelled,2022-01-20,2022-01-21,1,239,,2339,495,2022-01-19
277,8760,Stayed,2022-01-21,2022-01-22,1,473,,2469,523,2022-01-19
718,8875,No Show,2022-01-19,2022-01-20,1,417,,2092,531,2022-01-19
212,14687,Stayed,2022-01-19,2022-01-20,1,359,,1819,385,2022-01-19
265,24613,Stayed,2022-01-19,2022-01-20,1,31,,4159,880,2022-01-19
115,34633,No Show,2022-01-21,2022-01-22,1,597,,3205,678,2022-01-19
752,41471,Stayed,2022-01-19,2022-01-20,1,522,,2144,472,2022-01-19
481,44371,Stayed,2022-01-21,2022-01-22,1,3,,2339,495,2022-01-19
468,45625,Stayed,2022-01-19,2022-01-20,1,21,,1819,385,2022-01-19
128,47963,Stayed,2022-01-19,2022-01-20,1,84,,2209,468,2022-01-19
306,56630,Cancelled,2022-02-10,2022-02-12,1,229,,9357,1980,2022-01-19
25,62642,Stayed,2022-01-19,2022-01-21,1,88,,5002,1058,2022-01-19
805,63569,No Show,2022-01-19,2022-01-20,1,628,,1594,338,2022-01-19
768,68193,Cancelled,2022-02-17,2022-02-21,1,505,,14035,2969,2022-01-19
679,75928,Cancelled,2022-01-21,2022-01-22,1,77,,2301,487,2022-01-19
506,98373,Stayed,2022-01-20,2022-01-21,1,33,,1949,413,2022-01-19
560,98373,Cancelled,2022-01-20,2022-01-21,1,207,,1819,385,2022-01-19
123,106210,Stayed,2022-01-19,2022-01-20,1,154,,1884,398,2022-01-19
819,106973,Cancelled,2022-01-19,2022-01-20,1,192,,3834,844,2022-01-19
504,119112,Stayed,2022-01-21,2022-01-22,1,33,,1949,413,2022-01-19
230,119565,Stayed,2022-01-20,2022-01-21,1,299,,3054,776,2022-01-19
913,132187,Stayed,2022-01-19,2022-01-20,1,59,,2079,440,2022-01-19
263,134918,Stayed,2022-01-19,2022-01-20,1,883,,2253,476,2022-01-19
206,137492,Stayed,2022-01-19,2022-01-20,1,635,,1949,413,2022-01-19
482,144642,Stayed,2022-01-20,2022-01-21,1,3,,2079,458,2022-01-19
425,154248,Cancelled,2022-01-19,2022-01-20,1,62,,2144,453,2022-01-19
719,164179,Stayed,2022-01-19,2022-01-20,1,417,,1998,422,2022-01-19
744,186088,Stayed,2022-01-19,2022-01-20,1,489,,3314,701,2022-01-19
964,192084,Stayed,2022-01-20,2022-01-21,1,574,,2534,536,2022-01-19
345,193742,Stayed,2022-01-20,2022-01-22,1,421,,3832,972,2022-01-19
105,8873,Stayed,2022-01-20,2022-01-25,1,161,,7371,1560,2022-01-20
397,12255,Cancelled,2022-01-25,2022-01-27,1,366,,3201,678,2022-01-20
402,12255,Stayed,2022-01-25,2022-01-27,1,375,,3767,798,2022-01-20
403,12255,Cancelled,2022-01-25,2022-01-27,1,375,,3767,798,2022-01-20
526,13951,Stayed,2022-01-21,2022-01-22,1,305,,2014,426,2022-01-20
252,18979,Cancelled,2022-01-28,2022-01-29,1,132,,4679,990,2022-01-20
647,20133,Stayed,2022-01-21,2022-01-22,1,50,,2859,629,2022-01-20
649,20133,Cancelled,2022-01-21,2022-01-22,1,50,,2859,0,2022-01-20
245,21016,Stayed,2022-01-21,2022-01-22,1,309,,2599,550,2022-01-20
332,33359,Stayed,2022-01-21,2022-01-22,1,301,,3054,646,2022-01-20
698,33945,Stayed,2022-01-20,2022-01-22,1,58,,5327,1172,2022-01-20
107,57801,Stayed,2022-01-22,2022-01-23,1,161,,1594,338,2022-01-20
271,60319,No Show,2022-01-21,2022-01-22,1,265,,3899,990,2022-01-20
455,69450,Stayed,2022-01-20,2022-01-21,1,74,,2079,528,2022-01-20
604,80607,Stayed,2022-01-28,2022-01-29,1,131,,1819,385,2022-01-20
672,85412,Cancelled,2022-01-22,2022-01-23,1,239,,2231,472,2022-01-20
634,87764,Stayed,2022-01-20,2022-01-21,1,346,,1559,330,2022-01-20
633,91083,Stayed,2022-01-21,2022-01-22,1,346,,2534,536,2022-01-20
691,101625,Cancelled,2022-01-21,2022-01-22,1,364,,1884,398,2022-01-20
412,106764,Cancelled,2022-01-21,2022-01-22,1,579,,2274,481,2022-01-20
971,109075,Stayed,2022-01-20,2022-01-21,1,44,,1884,415,2022-01-20
904,133115,Stayed,2022-01-20,2022-01-22,1,261,,4222,893,2022-01-20
197,139720,Cancelled,2022-01-20,2022-01-22,1,888,,5912,1300,2022-01-20
292,143338,Stayed,2022-01-20,2022-01-21,1,170,,2079,440,2022-01-20
613,145744,Stayed,2022-01-20,2022-01-21,1,653,,2274,481,2022-01-20
42,154473,Stayed,2022-01-21,2022-01-22,1,195,,2924,743,2022-01-20
782,192192,Stayed,2022-01-20,2022-01-21,1,808,,2209,561,2022-01-20
696,13091,Stayed,2022-01-22,2022-01-23,1,58,,1754,371,2022-01-21
572,14601,Stayed,2022-01-21,2022-01-22,1,629,,2404,508,2022-01-21
573,14601,Cancelled,2022-01-21,2022-01-22,1,629,,1689,358,2022-01-21
113,15775,Stayed,2022-01-21,2022-01-22,1,760,,2209,468,2022-01-21
970,19964,Cancelled,2022-01-22,2022-01-23,2,44,,4547,963,2022-01-21
963,21694,No Show,2022-01-23,2022-01-24,1,574,,2079,440,2022-01-21
474,23457,Stayed,2022-01-21,2022-01-22,1,29,,2274,501,2022-01-21
396,28805,Stayed,2022-01-22,2022-01-23,1,350,,2859,1210,2022-01-21
775,33824,Stayed,2022-01-21,2022-01-22,1,877,,2404,529,2022-01-21
776,33824,Cancelled,2022-01-21,2022-01-22,1,877,,3184,673,2022-01-21
78,36787,Stayed,2022-01-26,2022-01-27,1,245,,2284,580,2022-01-21
780,43827,Cancelled,2022-01-23,2022-01-24,1,808,,4354,921,2022-01-21
879,44490,Stayed,2022-01-21,2022-01-22,1,800,,5719,1210,2022-01-21
127,46373,No Show,2022-01-25,2022-01-26,1,84,,2729,578,2022-01-21
836,50419,Cancelled,2022-01-27,2022-01-30,1,585,,6950,1764,2022-01-21
451,55143,Stayed,2022-01-22,2022-01-26,1,74,,11497,2432,2022-01-21
454,69450,Stayed,2022-01-21,2022-01-22,1,74,,2144,453,2022-01-21
870,69610,Stayed,2022-01-22,2022-01-23,1,847,,9554,2021,2022-01-21
67,70892,Stayed,2022-01-21,2022-01-22,1,250,,2664,563,2022-01-21
612,71922,Cancelled,2022-01-21,2022-01-22,2,653,,4547,963,2022-01-21
371,77837,Cancelled,2022-02-14,2022-02-17,1,668,,10331,2273,2022-01-21
424,83467,Stayed,2022-01-21,2022-01-22,1,62,,2274,481,2022-01-21
